Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin,Google_position,Yahoo!_Position
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,127,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,6,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,7-Dec-17,191,2,,232,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,7-Dec-17,95,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,7-Dec-17,527,0,,0,NaN,NaN
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,7-Dec-17,1234,1,,108,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,7-Dec-17,709,2,,857,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,7-Dec-17,128,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,7-Dec-17,134,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,7-Dec-17,461,2,,442,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,7-Dec-17,1036,3,,1233,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,7-Dec-17,112,0,,0,NaN,NaN
03_口座開設一般,SP,Listing,Google,-,-,7-Dec-17,11712,509,5,156750,1.52,NaN
00_手数料無料,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,7-Dec-17,72,1,,93,NaN,NaN
03_口座開設一般,PC,Listing,Google,,,7-Dec-17,604,4,,1570,2.34,NaN
03_口座開設一般,PC,Listing,Google,-,-,7-Dec-17,4032,71,,25421,1.92,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,7-Dec-17,4869,1,,89,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,89,1,,781,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,7-Dec-17,57,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,7-Dec-17,74,0,,0,NaN,NaN
06_外貨預金,PC,AT,GDN,-,-,7-Dec-17,1947,5,,618,NaN,NaN
06_外貨預金,SP,AT,GDN,-,-,7-Dec-17,8985,7,,746,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,7-Dec-17,313,4,,360,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,68,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,268,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,7-Dec-17,401,0,,0,NaN,NaN
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,4462,5,,1430,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,7-Dec-17,106,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,41,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,7-Dec-17,493,1,,522,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,7-Dec-17,21,0,,0,NaN,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,2618,1,,131,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,815,1,,110,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,668,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,31日～90日,7-Dec-17,168,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,7-Dec-17,168,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,7-Dec-17,259,1,,52,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,7-Dec-17,10707,10,,971,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,7-Dec-17,79,0,,0,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,7-Dec-17,15290,18,,1936,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,7-Dec-17,131,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,77,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,1013,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,224,1,,83,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,7-Dec-17,84,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,7-Dec-17,64,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,16日～30日,7-Dec-17,62,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,7-Dec-17,64,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,7-Dec-17,169,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,7-Dec-17,111,0,,0,NaN,NaN
00_手数料無料,PC,AT,Y!JAX,流出ターゲティング,-,7-Dec-17,2239,4,,1815,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,7-Dec-17,92,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,501,1,,88,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,7-Dec-17,199,0,,0,NaN,NaN
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,2603,2,,624,NaN,NaN
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,13676,17,1,7152,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,7-Dec-17,397,0,,406,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,221,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,7-Dec-17,464,4,,526,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,7-Dec-17,20,0,,0,NaN,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,4693,6,,2734,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,16132,25,1,6953,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,7-Dec-17,609,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,7-Dec-17,307,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,31,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,7-Dec-17,199,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,7-Dec-17,18,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,7-Dec-17,228,0,,0,NaN,NaN
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,7-Dec-17,584,1,,584,NaN,NaN
01_指名,PC,Listing,Y!PSD,-,-,7-Dec-17,545,16,1,8064,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,7-Dec-17,627,1,,731,NaN,NaN
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,7-Dec-17,158,1,,8,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,7-Dec-17,1,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,7-Dec-17,62,0,,0,NaN,NaN
01_指名,SP,Listing,Y!PSD,-,-,7-Dec-17,224,7,,8064,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,7-Dec-17,181,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,7-Dec-17,345,0,,0,NaN,NaN
03_口座開設一般,SP,AT,GDN,-,-,7-Dec-17,26999,44,,4313,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,7-Dec-17,1,0,,1,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,7-Dec-17,24630,45,,13414,NaN,1.74
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,7-Dec-17,50,0,,0,NaN,NaN
03_口座開設一般,PC,AT,GDN,-,-,7-Dec-17,23671,20,,2567,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,1746,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,7-Dec-17,16,0,,0,NaN,NaN
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,338,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,7-Dec-17,168,0,,184,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,7-Dec-17,32687,90,,30941,NaN,1.97
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,7-Dec-17,348,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,7-Dec-17,252,0,,285,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,7-Dec-17,464,0,,0,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,7-Dec-17,30238,440,5,277417,1.6,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,7-Dec-17,1485,2,,186,NaN,NaN
02_指名関連,PC,Listing,Google,,,7-Dec-17,860,8,,10478,1.44,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,7-Dec-17,866,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,7-Dec-17,176,2,1,239,NaN,NaN
02_指名関連,PC,Listing,Google,-,-,7-Dec-17,8388,140,,99948,1.34,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,169,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,6-Dec-17,676,0,,774,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,135,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,125,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,993,2,,216,NaN,NaN
03_口座開設一般,PC,AT,GDN,-,-,6-Dec-17,36152,22,,2766,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,373,1,,613,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,6-Dec-17,209,0,,263,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,6-Dec-17,518,11,,1367,NaN,1.07
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,845,1,,104,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,6-Dec-17,317,2,,367,NaN,NaN
01_指名,PC,Listing,Yahoo!,-,-,6-Dec-17,1508,71,,3023,NaN,1.01
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,84,1,,41,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,2806,2,,124,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,42,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,6-Dec-17,445,0,,482,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,74,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,490,0,,0,NaN,NaN
00_手数料無料,SP,AT,GDN,-,-,6-Dec-17,28349,43,,4078,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,305,1,,367,NaN,NaN
00_手数料無料,PC,AT,GDN,-,-,6-Dec-17,22437,27,,2876,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,6-Dec-17,146,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,695,0,,0,NaN,NaN
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,16556,20,1,7465,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,4日～7日,6-Dec-17,35,0,,0,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,15701,15,,3892,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,941,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,342,2,,166,NaN,NaN
00_手数料無料,PC,AT,Y!JAX,流出ターゲティング,-,6-Dec-17,2154,7,,1753,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,95,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,255,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,224,1,,274,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,6-Dec-17,1600,6,,1700,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,121,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,47,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,2189,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,6-Dec-17,246,1,,296,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,6-Dec-17,841,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,6-Dec-17,514,3,,537,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,6-Dec-17,27605,427,4,297893,1.63,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,623,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,95,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,6-Dec-17,253,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,820,0,,0,NaN,NaN
06_外貨預金,SP,AT,GDN,-,-,6-Dec-17,11756,9,,780,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,6-Dec-17,31753,93,,26252,NaN,1.95
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,811,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,122,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,200,0,,0,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,6-Dec-17,23332,47,,15630,NaN,1.73
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,117,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,608,1,,643,NaN,NaN
06_外貨預金,PC,AT,GDN,-,-,6-Dec-17,2166,7,,992,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,291,1,,524,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,119,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,52,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,16,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,6-Dec-17,224,0,,237,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,195,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,6-Dec-17,126,0,,143,NaN,NaN
03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,40,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,120,1,,600,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,524,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,519,1,,114,NaN,NaN
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,1351,1,,116,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,1113,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,32,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,6-Dec-17,193,1,,211,NaN,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,4336,4,,1234,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,62,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,470,1,,95,NaN,NaN
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,3377,1,,320,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,6-Dec-17,473,0,,522,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,91,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,1日～3日,6-Dec-17,44,0,,0,NaN,NaN
03_口座開設一般,SP,AT,GDN,-,-,6-Dec-17,46238,43,,4118,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,6-Dec-17,141,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,864,2,,391,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,1787,1,,83,NaN,NaN
02_指名関連,PC,Listing,Google,,,6-Dec-17,1018,14,,13620,1.4,NaN
02_指名関連,PC,Listing,Google,-,-,6-Dec-17,7228,119,1,81514,1.4,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,6-Dec-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,6-Dec-17,152,2,,182,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,6-Dec-17,3823,0,,0,NaN,NaN
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,456,0,,0,NaN,NaN
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,6-Dec-17,644,0,,647,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,157,1,,91,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,111,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,543,0,,0,NaN,NaN
04_海外での利用,PC,AT,GDN,-,-,6-Dec-17,140977,103,,14345,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,6-Dec-17,18,0,,0,NaN,NaN
01_指名,SP,Listing,Google,-,-,6-Dec-17,1230,110,,6618,1.01,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,42,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,6-Dec-17,382,0,,396,NaN,NaN
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,389,0,,0,NaN,NaN
01_指名,SP,Listing,Y!PSD,-,-,6-Dec-17,213,1,,8064,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,6-Dec-17,411,2,,425,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,60,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,6-Dec-17,610,2,,655,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,655,2,,241,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,991,1,,161,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,264,1,,143,NaN,NaN
01_指名,PC,Listing,Y!PSD,-,-,6-Dec-17,535,19,,8064,NaN,NaN
01_指名,PC,Listing,Google,-,-,6-Dec-17,1754,131,2,14864,1,NaN
01_指名,PC,Listing,Google,,,6-Dec-17,11,1,,116,1.09,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,383,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,489,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,286,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,6-Dec-17,2981,1,,119,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,52,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,6-Dec-17,89,1,,56,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,1370,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,14,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,6-Dec-17,554,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,72,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,313,0,,0,NaN,NaN
04_海外での利用,SP,AT,GDN,-,-,6-Dec-17,147130,101,,10066,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,49,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,6-Dec-17,283,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,6-Dec-17,181,1,,199,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,6-Dec-17,257,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,16日～30日,6-Dec-17,99,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,6-Dec-17,152,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,237,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,31日～90日,6-Dec-17,312,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,6-Dec-17,596,2,,492,NaN,NaN
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,6-Dec-17,3843,1,,130,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,6-Dec-17,375,0,,0,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,11597,9,,890,NaN,NaN
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,1334,0,,0,NaN,NaN
03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,207,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,6-Dec-17,138,0,,0,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,16873,17,,2152,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,6-Dec-17,2566,2,,287,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,6-Dec-17,14,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,6-Dec-17,252,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,6-Dec-17,63,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,6-Dec-17,582,1,,110,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,6-Dec-17,1586,0,,0,NaN,NaN
00_手数料無料,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,6-Dec-17,231,0,,289,NaN,NaN
00_手数料無料,SP,RT,YDN,S1.TOPページ離脱,8日～15日,6-Dec-17,142,1,,228,NaN,NaN
